platform,genre,title,score
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,80
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,95
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,95
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,80
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,94
Xbox One,RPG,Diablo III: Ultimate Evil Edition,82
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
Xbox One,RPG,Diablo III: Ultimate Evil Edition,90
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,82
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,91
PlayStation 4,RPG,Diablo III: Ultimate Evil Edition,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,94
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,80
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,93
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,95
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,85
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,85
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,100
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,100
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,89
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,95
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,85
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,100
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,80
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,95
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,92
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,95
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,100
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,85
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,85
PlayStation 4,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,80
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,95
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,94
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,95
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,100
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,80
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,89
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,70
PC,Strategy|Turn-Based Strategy,Sid Meier's Civilization VI,90
PC,Action|RPG,Nier: Automata,79
PlayStation 4,Action|RPG,Nier: Automata,80
PlayStation 4,Action|RPG,Nier: Automata,89
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,78
PlayStation 4,Action|RPG,Nier: Automata,80
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,100
PC,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,80
PlayStation 4,Action|RPG,Nier: Automata,90
Xbox One,Action|RPG,Nier: Automata,93
PlayStation 4,Action|RPG,Nier: Automata,100
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,85
PC,Action|RPG,Nier: Automata,70
PlayStation 4,Action|RPG,Nier: Automata,87
PlayStation 4,Action|RPG,Nier: Automata,88
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,50
PlayStation 4,Action|RPG,Nier: Automata,85
PlayStation 4,Action|RPG,Nier: Automata,100
Xbox One,Action|RPG,Nier: Automata,100
PlayStation 4,Action|RPG,Nier: Automata,100
PlayStation 4,Action|RPG,Nier: Automata,87
PlayStation 4,Action|RPG,Nier: Automata,98
PlayStation 4,Action|RPG,Nier: Automata,90
PC,Action|RPG,Nier: Automata,80
PlayStation 4,Action|RPG,Nier: Automata,80
PlayStation 4,Action|RPG,Nier: Automata,100
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,80
PlayStation 4,Action|RPG,Nier: Automata,95
PlayStation 4,Action|RPG,Nier: Automata,80
PlayStation 4,Action|RPG,Nier: Automata,92
PlayStation 4,Action|RPG,Nier: Automata,87
PC,Action|RPG,Nier: Automata,70
PlayStation 4,Action|RPG,Nier: Automata,90
PlayStation 4,Action|RPG,Nier: Automata,90
Nintendo Switch,,Slay The Spire,80
Xbox One,,Slay The Spire,80
PlayStation 4,,Slay The Spire,85
PC,,Slay The Spire,80
PC,,Slay The Spire,90
PC,,Slay The Spire,90
Nintendo Switch,,Slay The Spire,80
PlayStation 4,,Slay The Spire,93
Nintendo Switch,,Slay The Spire,90
Nintendo Switch,,Slay The Spire,95
Nintendo Switch,,Slay The Spire,80
Nintendo Switch,,Slay The Spire,87
PlayStation 4,,Slay The Spire,95
PC,,Slay The Spire,90
PC,,Slay The Spire,95
PC,,Slay The Spire,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,80
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,80
Wii U,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,80
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,95
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,92
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,88
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,100
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,95
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,92
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,80
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,93
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,95
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,80
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,93
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,85
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,95
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,80
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,100
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,95
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,90
Nintendo Switch,RPG,Xenoblade Chronicles Definitive Edition,92
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,70
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,95
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,87
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,95
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,85
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,85
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,85
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,92
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,85
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,95
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,90
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,95
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,100
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,95
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
Wii-U,Creation|Platformer,Super Mario Maker for Wii-U,80
PlayStation 4,,Astro Bot Rescue Mission,80
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation VR,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,75
PlayStation 4,,Astro Bot Rescue Mission,89
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation VR,,Astro Bot Rescue Mission,90
PlayStation VR,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,78
PlayStation 4,,Astro Bot Rescue Mission,95
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,88
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,92
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,100
PlayStation VR,,Astro Bot Rescue Mission,85
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,80
PlayStation 4,,Astro Bot Rescue Mission,100
PlayStation VR,,Astro Bot Rescue Mission,80
PlayStation 4,,Astro Bot Rescue Mission,92
PlayStation 4,,Astro Bot Rescue Mission,95
PlayStation 4,,Astro Bot Rescue Mission,88
PlayStation 4,,Astro Bot Rescue Mission,84
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,91
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation VR,,Astro Bot Rescue Mission,90
PlayStation VR,,Astro Bot Rescue Mission,85
PlayStation VR,,Astro Bot Rescue Mission,100
PlayStation VR,,Astro Bot Rescue Mission,90
PlayStation 4,,Astro Bot Rescue Mission,90
PlayStation VR,,Astro Bot Rescue Mission,90
Nintendo Switch,Action,DOOM Eternal,90
PC,Action,DOOM Eternal,94
Xbox One,Action,DOOM Eternal,93
Nintendo Switch,Action,DOOM Eternal,80
PlayStation 4,Action,DOOM Eternal,80
PC,Action,DOOM Eternal,80
PlayStation 4,Action,DOOM Eternal,100
PlayStation 4,Action,DOOM Eternal,85
PlayStation 4,Action,DOOM Eternal,92
PC,Action,DOOM Eternal,80
Xbox One,Action,DOOM Eternal,87
PlayStation 4,Action,DOOM Eternal,90
PlayStation 4,Action,DOOM Eternal,95
PC,Action,DOOM Eternal,90
PC,Action,DOOM Eternal,90
Xbox One,Action,DOOM Eternal,90
PlayStation 4,Action,DOOM Eternal,90
PC,Action,DOOM Eternal,90
PC,Action,DOOM Eternal,94
PlayStation 4,Action,DOOM Eternal,95
PlayStation 4,Action,DOOM Eternal,90
PC,Action,DOOM Eternal,90
PC,Adventure,Kentucky Route Zero: Act IV,85
PC,Adventure,Kentucky Route Zero: Act IV,90
PC,Adventure,Kentucky Route Zero: Act IV,100
PC,Adventure,Kentucky Route Zero: Act IV,81
PC,Action|RPG,Asgard's Wrath,94
PC,Action|RPG,Asgard's Wrath,80
PC,Action|RPG,Asgard's Wrath,87
PC,Action|RPG,Asgard's Wrath,88
PC,Action|RPG,Asgard's Wrath,95
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,91
Xbox One,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,80
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,85
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,94
Wii-U,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
Wii-U,Platformer,Guacamelee! Super Turbo Championship Edition,90
Nintendo Switch,Platformer,Guacamelee! Super Turbo Championship Edition,80
Nintendo Switch,Platformer,Guacamelee! Super Turbo Championship Edition,80
Xbox One,Platformer,Guacamelee! Super Turbo Championship Edition,88
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
Xbox One,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,85
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
Nintendo Switch,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,95
Xbox One,Platformer,Guacamelee! Super Turbo Championship Edition,90
Xbox One,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
Wii-U,Platformer,Guacamelee! Super Turbo Championship Edition,90
Xbox One,Platformer,Guacamelee! Super Turbo Championship Edition,80
Wii-U,Platformer,Guacamelee! Super Turbo Championship Edition,90
Wii-U,Platformer,Guacamelee! Super Turbo Championship Edition,100
Nintendo Switch,Platformer,Guacamelee! Super Turbo Championship Edition,85
PlayStation Vita,Platformer,Guacamelee! Super Turbo Championship Edition,80
PlayStation 4,Platformer,Guacamelee! Super Turbo Championship Edition,90
Nintendo Switch,Platformer,Guacamelee! Super Turbo Championship Edition,90
Nintendo Switch,Platformer,Guacamelee! Super Turbo Championship Edition,92
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,80
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,80
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,95
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,100
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,95
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,95
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
Xbox One,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,100
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,80
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,100
Xbox One,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,86
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,84
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,98
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
Xbox One,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,80
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PC,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,90
PlayStation 4,Interactive Story,Tales from the Borderlands: Episode Five - The Vault of the Traveler,60
Nintendo Switch,Action|Adventure|RPG,Hyper Light Drifter – Special Edition,90
Nintendo Switch,Action|Adventure|RPG,Hyper Light Drifter – Special Edition,90
Nintendo Switch,Action|Adventure|RPG,Hyper Light Drifter – Special Edition,90
Nintendo Switch,Action|Adventure|RPG,Hyper Light Drifter – Special Edition,85
Nintendo Switch,Action|Adventure|RPG,Hyper Light Drifter – Special Edition,100
Nintendo Switch,Action|Adventure|RPG,Hyper Light Drifter – Special Edition,90
Nintendo Switch,Action|Adventure|RPG,Hyper Light Drifter – Special Edition,90
